 time            p2e             vout           
 1.93280000e-08  5.54507542e-07  5.48774775e-01 
 1.94280000e-08  5.54507546e-07  5.48774775e-01 
 1.95280000e-08  5.54507543e-07  5.48774775e-01 
 1.96280000e-08  5.54507544e-07  5.48774775e-01 
 1.97280000e-08  5.54507543e-07  5.48774775e-01 
 1.98280000e-08  5.54507546e-07  5.48774775e-01 
 1.99280000e-08  5.54507543e-07  5.48774775e-01 
 2.00280000e-08  5.54507546e-07  5.48774775e-01 
 2.01280000e-08  5.54507543e-07  5.48774775e-01 
 2.02280000e-08  5.54507545e-07  5.48774775e-01 
 2.03280000e-08  5.54507543e-07  5.48774775e-01 
 2.04280000e-08  5.54507546e-07  5.48774775e-01 
 2.05280000e-08  5.54507543e-07  5.48774775e-01 
 2.06280000e-08  5.54507544e-07  5.48774775e-01 
 2.07280000e-08  5.54507545e-07  5.48774775e-01 
 2.08280000e-08  5.54507544e-07  5.48774775e-01 
 2.09280000e-08  5.54507545e-07  5.48774775e-01 
 2.10280000e-08  5.54507543e-07  5.48774775e-01 
 2.11280000e-08  5.54507545e-07  5.48774775e-01 
 2.12280000e-08  5.54507543e-07  5.48774775e-01 
 2.13280000e-08  5.54507544e-07  5.48774775e-01 
 2.14280000e-08  5.54507545e-07  5.48774775e-01 
 2.15280000e-08  5.54507544e-07  5.48774775e-01 
 2.16280000e-08  5.54507543e-07  5.48774775e-01 
 2.17280000e-08  5.54507546e-07  5.48774775e-01 
 2.18280000e-08  5.54507543e-07  5.48774775e-01 
 2.19280000e-08  5.54507546e-07  5.48774775e-01 
 2.20280000e-08  5.54507543e-07  5.48774775e-01 
 2.21280000e-08  5.54507543e-07  5.48774775e-01 
 2.22280000e-08  5.54507546e-07  5.48774775e-01 
 2.23280000e-08  5.54507543e-07  5.48774775e-01 
 2.24280000e-08  5.54507545e-07  5.48774775e-01 
 2.25280000e-08  5.54507544e-07  5.48774775e-01 
 2.26280000e-08  5.54507543e-07  5.48774775e-01 
 2.27280000e-08  5.54507546e-07  5.48774775e-01 
 2.28280000e-08  5.54507543e-07  5.48774775e-01 
 2.29280000e-08  5.54507546e-07  5.48774775e-01 
 2.30280000e-08  5.54507543e-07  5.48774775e-01 
 2.31280000e-08  5.54507543e-07  5.48774775e-01 
 2.32280000e-08  5.54507546e-07  5.48774775e-01 
 2.33280000e-08  5.54507543e-07  5.48774775e-01 
 2.34280000e-08  5.54507546e-07  5.48774775e-01 
 2.35280000e-08  5.54507543e-07  5.48774775e-01 
 2.36280000e-08  5.54507545e-07  5.48774775e-01 
 2.37280000e-08  5.54507543e-07  5.48774775e-01 
 2.38280000e-08  5.54507546e-07  5.48774775e-01 
 2.39280000e-08  5.54507542e-07  5.48774775e-01 
 2.40280000e-08  5.54507546e-07  5.48774775e-01 
 2.41280000e-08  5.54507543e-07  5.48774775e-01 
 2.42280000e-08  5.54507546e-07  5.48774775e-01 
 2.43280000e-08  5.54507543e-07  5.48774775e-01 
 2.44280000e-08  5.54507546e-07  5.48774775e-01 
 2.45280000e-08  5.54507543e-07  5.48774775e-01 
 2.46280000e-08  5.54507544e-07  5.48774775e-01 
 2.47280000e-08  5.54507544e-07  5.48774775e-01 
 2.48280000e-08  5.54507544e-07  5.48774775e-01 
 2.49280000e-08  5.54507545e-07  5.48774775e-01 
 2.50280000e-08  5.54507543e-07  5.48774775e-01 
 2.51280000e-08  5.54507546e-07  5.48774775e-01 
 2.52280000e-08  5.54507543e-07  5.48774775e-01 
 2.53280000e-08  5.54507546e-07  5.48774775e-01 
 2.54280000e-08  5.54507543e-07  5.48774775e-01 
 2.55280000e-08  5.54507544e-07  5.48774775e-01 
 2.56280000e-08  5.54507546e-07  5.48774775e-01 
 2.57280000e-08  5.54507543e-07  5.48774775e-01 
 2.58280000e-08  5.54507545e-07  5.48774775e-01 
 2.59280000e-08  5.54507543e-07  5.48774775e-01 
 2.60280000e-08  5.54507546e-07  5.48774775e-01 
 2.61280000e-08  5.54507543e-07  5.48774775e-01 
 2.62280000e-08  5.54507545e-07  5.48774775e-01 
 2.63280000e-08  5.54507544e-07  5.48774775e-01 
 2.64280000e-08  5.54507544e-07  5.48774775e-01 
 2.65280000e-08  5.54507544e-07  5.48774775e-01 
 2.66280000e-08  5.54507543e-07  5.48774775e-01 
 2.67280000e-08  5.54507546e-07  5.48774775e-01 
 2.68280000e-08  5.54507543e-07  5.48774775e-01 
 2.69280000e-08  5.54507546e-07  5.48774775e-01 
 2.70280000e-08  5.54507543e-07  5.48774775e-01 
 2.71280000e-08  5.54507543e-07  5.48774775e-01 
 2.72280000e-08  5.54507544e-07  5.48774775e-01 
 2.73280000e-08  5.54507544e-07  5.48774775e-01 
 2.74280000e-08  5.54507546e-07  5.48774775e-01 
 2.75280000e-08  5.54507542e-07  5.48774775e-01 
 2.76280000e-08  5.54507546e-07  5.48774775e-01 
 2.77280000e-08  5.54507542e-07  5.48774775e-01 
 2.78280000e-08  5.54507547e-07  5.48774775e-01 
 2.79280000e-08  5.54507542e-07  5.48774775e-01 
 2.80280000e-08  5.54507546e-07  5.48774775e-01 
 2.81280000e-08  5.54507543e-07  5.48774775e-01 
 2.82280000e-08  5.54507545e-07  5.48774775e-01 
 2.83280000e-08  5.54507544e-07  5.48774775e-01 
 2.84280000e-08  5.54507544e-07  5.48774775e-01 
 2.85280000e-08  5.54507543e-07  5.48774775e-01 
 2.86280000e-08  5.54507546e-07  5.48774775e-01 
 2.87280000e-08  5.54507543e-07  5.48774775e-01 
 2.88280000e-08  5.54507546e-07  5.48774775e-01 
 2.89280000e-08  5.54507543e-07  5.48774775e-01 
 2.90280000e-08  5.54507545e-07  5.48774775e-01 
 2.91280000e-08  5.54507543e-07  5.48774775e-01 
 2.92280000e-08  5.54507546e-07  5.48774775e-01 
 2.93280000e-08  5.54507542e-07  5.48774775e-01 
 2.94280000e-08  5.54507547e-07  5.48774775e-01 
 2.95280000e-08  5.54507542e-07  5.48774775e-01 
 2.96280000e-08  5.54507547e-07  5.48774775e-01 
 2.97280000e-08  5.54507542e-07  5.48774775e-01 
 2.98280000e-08  5.54507546e-07  5.48774775e-01 
 2.99280000e-08  5.54507543e-07  5.48774775e-01 
 3.00280000e-08  5.54507545e-07  5.48774775e-01 
 3.01280000e-08  5.54507544e-07  5.48774775e-01 
 3.02280000e-08  5.54507544e-07  5.48774775e-01 
 3.03280000e-08  5.54507544e-07  5.48774775e-01 
 3.04280000e-08  5.54507545e-07  5.48774775e-01 
 3.05280000e-08  5.54507543e-07  5.48774775e-01 
 3.06280000e-08  5.54507545e-07  5.48774775e-01 
 3.07280000e-08  5.54507544e-07  5.48774775e-01 
 3.08280000e-08  5.54507545e-07  5.48774775e-01 
 3.09280000e-08  5.54507543e-07  5.48774775e-01 
 3.10280000e-08  5.54507545e-07  5.48774775e-01 
