 time            p2e             vout           
 4.60843544e-08  7.72657959e-08  5.58934678e-01 
 4.61843544e-08  7.72657989e-08  5.58950400e-01 
 4.62843544e-08  7.72657972e-08  5.58965103e-01 
 4.63843544e-08  7.72657987e-08  5.58978856e-01 
 4.64843544e-08  7.72657959e-08  5.58991719e-01 
 4.65843544e-08  7.72657987e-08  5.59003751e-01 
 4.66843544e-08  7.72657972e-08  5.59015005e-01 
 4.67843544e-08  7.72657975e-08  5.59025533e-01 
 4.68843544e-08  7.72657988e-08  5.59035382e-01 
 4.69843544e-08  7.72657958e-08  5.59044594e-01 
 4.70843544e-08  7.72657976e-08  5.59053213e-01 
 4.71843544e-08  7.72657990e-08  5.59061275e-01 
 4.72843544e-08  7.72657959e-08  5.59068817e-01 
 4.73843544e-08  7.72657976e-08  5.59075873e-01 
 4.74843544e-08  7.72657973e-08  5.59082473e-01 
 4.75843544e-08  7.72657988e-08  5.59088648e-01 
 4.76843544e-08  7.72657972e-08  5.59094424e-01 
 4.77843544e-08  7.72657973e-08  5.59099827e-01 
 4.78843544e-08  7.72657975e-08  5.59104882e-01 
 4.79843544e-08  7.72657973e-08  5.59109610e-01 
 4.80843544e-08  7.72657971e-08  5.59114033e-01 
 4.81843544e-08  7.72657972e-08  5.59118170e-01 
 4.82843544e-08  7.72657987e-08  5.59122040e-01 
 4.83843544e-08  7.72657972e-08  5.59125660e-01 
 4.84843544e-08  7.72657973e-08  5.59129045e-01 
 4.85843544e-08  7.72657972e-08  5.59132211e-01 
 4.86843544e-08  7.72657973e-08  5.59135172e-01 
 4.87843544e-08  7.72657990e-08  5.59137941e-01 
 4.88843544e-08  7.72657959e-08  5.59140531e-01 
 4.89843544e-08  7.72657975e-08  5.59142952e-01 
 4.90843544e-08  7.72657990e-08  5.59145217e-01 
 4.91843544e-08  7.72657959e-08  5.59147334e-01 
 4.92843544e-08  7.72657975e-08  5.59149313e-01 
 4.93843544e-08  7.72657973e-08  5.59151163e-01 
 4.94843544e-08  7.72657974e-08  5.59152893e-01 
 4.95843544e-08  7.72657987e-08  5.59154509e-01 
 4.96843544e-08  7.72657974e-08  5.59156020e-01 
 4.97843544e-08  7.72657959e-08  5.59157432e-01 
 4.98843544e-08  7.72657974e-08  5.59158751e-01 
 4.99843544e-08  7.72657989e-08  5.59159984e-01 
 5.00843544e-08  7.72657972e-08  5.59161136e-01 
 5.01843544e-08  7.72657974e-08  5.59162211e-01 
 5.02843544e-08  7.72657976e-08  5.59163216e-01 
 5.03843544e-08  7.72657974e-08  5.59164154e-01 
 5.04843544e-08  7.72657958e-08  5.59165030e-01 
 5.05843544e-08  7.72657989e-08  5.59165848e-01 
 5.06843544e-08  7.72657970e-08  5.59166611e-01 
 5.07843544e-08  7.72657988e-08  5.59167323e-01 
 5.08843544e-08  7.72657959e-08  5.59167987e-01 
 5.09843544e-08  7.72657973e-08  5.59168607e-01 
 5.10843544e-08  7.72657986e-08  5.59169185e-01 
 5.11843544e-08  7.72657957e-08  5.59169724e-01 
 5.12843544e-08  7.72657989e-08  5.59170226e-01 
 5.13843544e-08  7.72657970e-08  5.59170693e-01 
 5.14843544e-08  7.72657986e-08  5.59171129e-01 
 5.15843544e-08  7.72657973e-08  5.59171535e-01 
 5.16843544e-08  7.72657957e-08  5.59171912e-01 
 5.17843544e-08  7.72657989e-08  5.59172263e-01 
 5.18843544e-08  7.72657972e-08  5.59172590e-01 
 5.19843544e-08  7.72657975e-08  5.59172893e-01 
 5.20843544e-08  7.72657974e-08  5.59173175e-01 
 5.21843544e-08  7.72657975e-08  5.59173437e-01 
 5.22843544e-08  7.72657959e-08  5.59173680e-01 
 5.23843544e-08  7.72657989e-08  5.59173905e-01 
 5.24843544e-08  7.72657971e-08  5.59174113e-01 
 5.25843544e-08  7.72657989e-08  5.59174306e-01 
 5.26843544e-08  7.72657958e-08  5.59174485e-01 
 5.27843544e-08  7.72657975e-08  5.59174650e-01 
 5.28843544e-08  7.72657988e-08  5.59174802e-01 
 5.29843544e-08  7.72657959e-08  5.59174943e-01 
 5.30843544e-08  7.72657972e-08  5.59175072e-01 
 5.31843544e-08  7.72657985e-08  5.59175191e-01 
 5.32843544e-08  7.72657971e-08  5.59175300e-01 
 5.33843544e-08  7.72657988e-08  5.59175400e-01 
 5.34843544e-08  7.72657958e-08  5.59175491e-01 
 5.35843544e-08  7.72657989e-08  5.59175575e-01 
 5.36843544e-08  7.72657972e-08  5.59175651e-01 
 5.37843544e-08  7.72657974e-08  5.59175720e-01 
 5.38843544e-08  7.72657973e-08  5.59175782e-01 
 5.39843544e-08  7.72657973e-08  5.59175838e-01 
 5.40843544e-08  7.72657973e-08  5.59175889e-01 
 5.41843544e-08  7.72657974e-08  5.59175934e-01 
 5.42843544e-08  7.72657975e-08  5.59175974e-01 
 5.43843544e-08  7.72657971e-08  5.59176009e-01 
 5.44843544e-08  7.72657987e-08  5.59176040e-01 
 5.45843544e-08  7.72657958e-08  5.59176067e-01 
 5.46843544e-08  7.72657991e-08  5.59176090e-01 
 5.47843544e-08  7.72657961e-08  5.59176110e-01 
 5.48843544e-08  7.72657975e-08  5.59176126e-01 
 5.49843544e-08  7.72657988e-08  5.59176138e-01 
 5.50843544e-08  7.72657955e-08  5.59176148e-01 
 5.51843544e-08  7.72657989e-08  5.59176155e-01 
 5.52843544e-08  7.72657971e-08  5.59176160e-01 
 5.53843544e-08  7.72657972e-08  5.59176162e-01 
 5.54843544e-08  7.72657972e-08  5.59176162e-01 
 5.55843544e-08  7.72657972e-08  5.59176160e-01 
 5.56843544e-08  7.72657987e-08  5.59176155e-01 
 5.57843544e-08  7.72657973e-08  5.59176149e-01 
 5.58843544e-08  7.72657973e-08  5.59176141e-01 
 5.59843544e-08  7.72657975e-08  5.59176132e-01 
 5.60843544e-08  7.72657960e-08  5.59176121e-01 
 5.61843544e-08  7.72657988e-08  5.59176108e-01 
 5.62843544e-08  7.72657975e-08  5.59176094e-01 
 5.63843544e-08  7.72657960e-08  5.59176079e-01 
 5.64843544e-08  7.72657990e-08  5.59176063e-01 
 5.65843544e-08  7.72657975e-08  5.59176046e-01 
 5.66843544e-08  7.72657958e-08  5.59176027e-01 
 5.67843544e-08  7.72657974e-08  5.59176008e-01 
 5.68843544e-08  7.72657986e-08  5.59175988e-01 
 5.69843544e-08  7.72657972e-08  5.59175966e-01 
 5.70843544e-08  7.72657973e-08  5.59175945e-01 
 5.71843544e-08  7.72657972e-08  5.59175922e-01 
 5.72843544e-08  7.72657974e-08  5.59175899e-01 
 5.73843544e-08  7.72657973e-08  5.59175875e-01 
 5.74843544e-08  7.72657972e-08  5.59175850e-01 
 5.75843544e-08  7.72657972e-08  5.59175825e-01 
 5.76843544e-08  7.72657986e-08  5.59175799e-01 
 5.77843544e-08  7.72657955e-08  5.59175773e-01 
 5.78843544e-08  7.72657987e-08  5.59175747e-01 
 5.79843544e-08  7.72657970e-08  5.59175720e-01 
 5.80843544e-08  7.72657986e-08  5.59175692e-01 
 5.81843544e-08  7.72657971e-08  5.59175664e-01 
 5.82843544e-08  7.72657972e-08  5.59175636e-01 
 5.83843544e-08  7.72657974e-08  5.59175608e-01 
 5.84843544e-08  7.72657973e-08  5.59175579e-01 
 5.85843544e-08  7.72657974e-08  5.59175550e-01 
 5.86843544e-08  7.72657973e-08  5.59175520e-01 
 5.87843544e-08  7.72657989e-08  5.59175491e-01 
 5.88843544e-08  7.72657958e-08  5.59175461e-01 
 5.89843544e-08  7.72657975e-08  5.59175431e-01 
 5.90843544e-08  7.72657989e-08  5.59175400e-01 
 5.91843544e-08  7.72657973e-08  5.59175370e-01 
 5.92843544e-08  7.72657958e-08  5.59175339e-01 
 5.93843544e-08  7.72657991e-08  5.59175308e-01 
 5.94843544e-08  7.72657957e-08  5.59175277e-01 
 5.95843544e-08  7.72657973e-08  5.59175246e-01 
 5.96843544e-08  7.72657987e-08  5.59175215e-01 
 5.97843544e-08  7.72657971e-08  5.59175183e-01 
 5.98843544e-08  7.72657989e-08  5.59175152e-01 
 5.99843544e-08  7.72657961e-08  5.59175120e-01 
 6.00843544e-08  7.72657976e-08  5.59175088e-01 
 6.01843544e-08  7.72657990e-08  5.59175056e-01 
 6.02843544e-08  7.72657959e-08  5.59175024e-01 
 6.03843544e-08  7.72657992e-08  5.59174992e-01 
 6.04843544e-08  7.72657959e-08  5.59174960e-01 
 6.05843544e-08  7.72657973e-08  5.59174928e-01 
 6.06843544e-08  7.72657988e-08  5.59174895e-01 
 6.07843544e-08  7.72657957e-08  5.59174863e-01 
 6.08843544e-08  7.72657988e-08  5.59174830e-01 
 6.09843544e-08  7.72657972e-08  5.59174798e-01 
 6.10843544e-08  7.72657987e-08  5.59174765e-01 
 6.11843544e-08  7.72657959e-08  5.59174733e-01 
 6.12843544e-08  7.72657973e-08  5.59174700e-01 
 6.13843544e-08  7.72657988e-08  5.59174667e-01 
 6.14843544e-08  7.72657972e-08  5.59174635e-01 
 6.15843544e-08  7.72657959e-08  5.59174602e-01 
 6.16843544e-08  7.72657990e-08  5.59174569e-01 
 6.17843544e-08  7.72657973e-08  5.59174536e-01 
 6.18843544e-08  7.72657974e-08  5.59174503e-01 
 6.19843544e-08  7.72657974e-08  5.59174470e-01 
 6.20843544e-08  7.72657973e-08  5.59174437e-01 
 6.21843544e-08  7.72657990e-08  5.59174404e-01 
 6.22843544e-08  7.72657961e-08  5.59174371e-01 
 6.23843544e-08  7.72657975e-08  5.59174338e-01 
 6.24843544e-08  7.72657974e-08  5.59174305e-01 
 6.25843544e-08  7.72657974e-08  5.59174272e-01 
 6.26843544e-08  7.72657973e-08  5.59174239e-01 
 6.27843544e-08  7.72657974e-08  5.59174206e-01 
 6.28843544e-08  7.72657973e-08  5.59174173e-01 
 6.29843544e-08  7.72657971e-08  5.59174140e-01 
 6.30843544e-08  7.72657989e-08  5.59174106e-01 
 6.31843544e-08  7.72657956e-08  5.59174073e-01 
 6.32843544e-08  7.72657988e-08  5.59174040e-01 
 6.33843544e-08  7.72657972e-08  5.59174007e-01 
 6.34843544e-08  7.72657959e-08  5.59173974e-01 
 6.35843544e-08  7.72657987e-08  5.59173940e-01 
 6.36843544e-08  7.72657972e-08  5.59173907e-01 
 6.37843544e-08  7.72657972e-08  5.59173874e-01 
 6.38843544e-08  7.72657973e-08  5.59173841e-01 
 6.39843544e-08  7.72657989e-08  5.59173807e-01 
 6.40843544e-08  7.72657957e-08  5.59173774e-01 
 6.41843544e-08  7.72657973e-08  5.59173741e-01 
 6.42843544e-08  7.72657988e-08  5.59173707e-01 
 6.43843544e-08  7.72657970e-08  5.59173674e-01 
 6.44843544e-08  7.72657974e-08  5.59173641e-01 
 6.45843544e-08  7.72657975e-08  5.59173608e-01 
 6.46843544e-08  7.72657972e-08  5.59173574e-01 
 6.47843544e-08  7.72657973e-08  5.59173541e-01 
 6.48843544e-08  7.72657973e-08  5.59173508e-01 
 6.49843544e-08  7.72657973e-08  5.59173474e-01 
 6.50843544e-08  7.72657987e-08  5.59173441e-01 
 6.51843544e-08  7.72657972e-08  5.59173408e-01 
 6.52843544e-08  7.72657974e-08  5.59173374e-01 
 6.53843544e-08  7.72657973e-08  5.59173341e-01 
 6.54843544e-08  7.72657973e-08  5.59173308e-01 
 6.55843544e-08  7.72657973e-08  5.59173274e-01 
 6.56843544e-08  7.72657974e-08  5.59173241e-01 
 6.57843544e-08  7.72657973e-08  5.59173207e-01 
 6.58843544e-08  7.72657974e-08  5.59173174e-01 
 6.59843544e-08  7.72657972e-08  5.59173141e-01 
 6.60843544e-08  7.72657972e-08  5.59173107e-01 
 6.61843544e-08  7.72657986e-08  5.59173074e-01 
 6.62843544e-08  7.72657972e-08  5.59173041e-01 
 6.63843544e-08  7.72657975e-08  5.59173007e-01 
 6.64843544e-08  7.72657974e-08  5.59172974e-01 
 6.65843544e-08  7.72657975e-08  5.59172941e-01 
 6.66843544e-08  7.72657959e-08  5.59172907e-01 
 6.67843544e-08  7.72657987e-08  5.59172874e-01 
 6.68843544e-08  7.72657972e-08  5.59172840e-01 
 6.69843544e-08  7.72657990e-08  5.59172807e-01 
 6.70843544e-08  7.72657960e-08  5.59172774e-01 
 6.71843544e-08  7.72657973e-08  5.59172740e-01 
 6.72843544e-08  7.72657973e-08  5.59172707e-01 
 6.73843544e-08  7.72657973e-08  5.59172674e-01 
 6.74843544e-08  7.72657987e-08  5.59172640e-01 
 6.75843544e-08  7.72657972e-08  5.59172607e-01 
 6.76843544e-08  7.72657974e-08  5.59172573e-01 
 6.77843544e-08  7.72657976e-08  5.59172540e-01 
 6.78843544e-08  7.72657973e-08  5.59172507e-01 
 6.79843544e-08  7.72657990e-08  5.59172473e-01 
 6.80843544e-08  7.72657960e-08  5.59172440e-01 
 6.81843544e-08  7.72657976e-08  5.59172407e-01 
 6.82843544e-08  7.72657976e-08  5.59172373e-01 
 6.83843544e-08  7.72657973e-08  5.59172340e-01 
 6.84843544e-08  7.72657973e-08  5.59172306e-01 
 6.85843544e-08  7.72657973e-08  5.59172273e-01 
 6.86843544e-08  7.72657973e-08  5.59172240e-01 
 6.87843544e-08  7.72657973e-08  5.59172206e-01 
 6.88843544e-08  7.72657989e-08  5.59172173e-01 
 6.89843544e-08  7.72657957e-08  5.59172139e-01 
 6.90843544e-08  7.72657989e-08  5.59172106e-01 
 6.91843544e-08  7.72657974e-08  5.59172073e-01 
 6.92843544e-08  7.72657959e-08  5.59172039e-01 
 6.93843544e-08  7.72657989e-08  5.59172006e-01 
 6.94843544e-08  7.72657959e-08  5.59171973e-01 
 6.95843544e-08  7.72657989e-08  5.59171939e-01 
 6.96843544e-08  7.72657972e-08  5.59171906e-01 
 6.97843544e-08  7.72657972e-08  5.59171872e-01 
 6.98843544e-08  7.72657974e-08  5.59171839e-01 
 6.99843544e-08  7.72657972e-08  5.59171806e-01 
 7.00843544e-08  7.72657988e-08  5.59171772e-01 
 7.01843544e-08  7.72657957e-08  5.59171739e-01 
 7.02843544e-08  7.72657973e-08  5.59171705e-01 
 7.03843544e-08  7.72657986e-08  5.59171672e-01 
 7.04843544e-08  7.72657971e-08  5.59171639e-01 
 7.05843544e-08  7.72657973e-08  5.59171605e-01 
 7.06843544e-08  7.72657976e-08  5.59171572e-01 
 7.07843544e-08  7.72657976e-08  5.59171539e-01 
 7.08843544e-08  7.72657976e-08  5.59171505e-01 
 7.09843544e-08  7.72657976e-08  5.59171472e-01 
 7.10843544e-08  7.72657976e-08  5.59171438e-01 
 7.11843544e-08  7.72657960e-08  5.59171405e-01 
 7.12843544e-08  7.72657976e-08  5.59171372e-01 
 7.13843544e-08  7.72657989e-08  5.59171338e-01 
 7.14843544e-08  7.72657958e-08  5.59171305e-01 
 7.15843544e-08  7.72657975e-08  5.59171271e-01 
 7.16843544e-08  7.72657987e-08  5.59171238e-01 
 7.17843544e-08  7.72657973e-08  5.59171205e-01 
 7.18843544e-08  7.72657957e-08  5.59171171e-01 
 7.19843544e-08  7.72657989e-08  5.59171138e-01 
 7.20843544e-08  7.72657971e-08  5.59171104e-01 
 7.21843544e-08  7.72657971e-08  5.59171071e-01 
 7.22843544e-08  7.72657974e-08  5.59171038e-01 
 7.23843544e-08  7.72657989e-08  5.59171004e-01 
 7.24843544e-08  7.72657957e-08  5.59170971e-01 
 7.25843544e-08  7.72657988e-08  5.59170938e-01 
 7.26843544e-08  7.72657974e-08  5.59170904e-01 
 7.27843544e-08  7.72657975e-08  5.59170871e-01 
 7.28843544e-08  7.72657976e-08  5.59170837e-01 
 7.29843544e-08  7.72657974e-08  5.59170804e-01 
 7.30843544e-08  7.72657958e-08  5.59170771e-01 
 7.31843544e-08  7.72657989e-08  5.59170737e-01 
 7.32843544e-08  7.72657971e-08  5.59170704e-01 
 7.33843544e-08  7.72657990e-08  5.59170670e-01 
 7.34843544e-08  7.72657960e-08  5.59170637e-01 
 7.35843544e-08  7.72657975e-08  5.59170604e-01 
 7.36843544e-08  7.72657989e-08  5.59170570e-01 
 7.37843544e-08  7.72657959e-08  5.59170537e-01 
 7.38843544e-08  7.72657975e-08  5.59170503e-01 
 7.39843544e-08  7.72657989e-08  5.59170470e-01 
 7.40843544e-08  7.72657958e-08  5.59170437e-01 
 7.41843544e-08  7.72657977e-08  5.59170403e-01 
 7.42843544e-08  7.72657973e-08  5.59170370e-01 
 7.43843544e-08  7.72657989e-08  5.59170337e-01 
 7.44843544e-08  7.72657958e-08  5.59170303e-01 
 7.45843544e-08  7.72657973e-08  5.59170270e-01 
 7.46843544e-08  7.72657989e-08  5.59170236e-01 
 7.47843544e-08  7.72657956e-08  5.59170203e-01 
 7.48843544e-08  7.72657989e-08  5.59170170e-01 
 7.49843544e-08  7.72657972e-08  5.59170136e-01 
 7.50843544e-08  7.72657973e-08  5.59170103e-01 
 7.51843544e-08  7.72657973e-08  5.59170069e-01 
 7.52843544e-08  7.72657974e-08  5.59170036e-01 
 7.53843544e-08  7.72657972e-08  5.59170003e-01 
 7.54843544e-08  7.72657972e-08  5.59169969e-01 
 7.55843544e-08  7.72657987e-08  5.59169936e-01 
 7.56843544e-08  7.72657972e-08  5.59169902e-01 
 7.57843544e-08  7.72657959e-08  5.59169869e-01 
 7.58843544e-08  7.72657991e-08  5.59169836e-01 
 7.59843544e-08  7.72657973e-08  5.59169802e-01 
 7.60843544e-08  7.72657959e-08  5.59169769e-01 
 7.61843544e-08  7.72657988e-08  5.59169735e-01 
 7.62843544e-08  7.72657973e-08  5.59169702e-01 
 7.63843544e-08  7.72657974e-08  5.59169669e-01 
 7.64843544e-08  7.72657972e-08  5.59169635e-01 
 7.65843544e-08  7.72657988e-08  5.59169602e-01 
 7.66843544e-08  7.72657957e-08  5.59169569e-01 
 7.67843544e-08  7.72657974e-08  5.59169535e-01 
 7.68843544e-08  7.72657990e-08  5.59169502e-01 
 7.69843544e-08  7.72657958e-08  5.59169468e-01 
 7.70843544e-08  7.72657987e-08  5.59169435e-01 
 7.71843544e-08  7.72657971e-08  5.59169402e-01 
 7.72843544e-08  7.72657958e-08  5.59169368e-01 
 7.73843544e-08  7.72657989e-08  5.59169335e-01 
 7.74843544e-08  7.72657972e-08  5.59169301e-01 
 7.75843544e-08  7.72657973e-08  5.59169268e-01 
 7.76843544e-08  7.72657971e-08  5.59169235e-01 
 7.77843544e-08  7.72657972e-08  5.59169201e-01 
 7.78843544e-08  7.72657988e-08  5.59169168e-01 
 7.79843544e-08  7.72657959e-08  5.59169134e-01 
 7.80843544e-08  7.72657973e-08  5.59169101e-01 
 7.81843544e-08  7.72657988e-08  5.59169068e-01 
 7.82843544e-08  7.72657973e-08  5.59169034e-01 
 7.83843544e-08  7.72657959e-08  5.59169001e-01 
 7.84843544e-08  7.72657988e-08  5.59168968e-01 
 7.85843544e-08  7.72657972e-08  5.59168934e-01 
 7.86843544e-08  7.72657974e-08  5.59168901e-01 
 7.87843544e-08  7.72657974e-08  5.59168867e-01 
 7.88843544e-08  7.72657973e-08  5.59168834e-01 
 7.89843544e-08  7.72657990e-08  5.59168801e-01 
 7.90843544e-08  7.72657958e-08  5.59168767e-01 
 7.91843544e-08  7.72657976e-08  5.59168734e-01 
 7.92843544e-08  7.72657973e-08  5.59168700e-01 
 7.93843544e-08  7.72657975e-08  5.59168667e-01 
 7.94843544e-08  7.72657990e-08  5.59168634e-01 
 7.95843544e-08  7.72657960e-08  5.59168600e-01 
 7.96843544e-08  7.72657977e-08  5.59168567e-01 
 7.97843544e-08  7.72657975e-08  5.59168533e-01 
 7.98843544e-08  7.72657974e-08  5.59168500e-01 
 7.99843544e-08  7.72657974e-08  5.59168467e-01 
 8.00000000e-08  7.72657964e-08  5.59168461e-01 
 8.00021424e-08 -4.65141774e-06  5.59168343e-01 
 8.00064271e-08 -2.13391442e-06  5.59168312e-01 
 8.00149966e-08  4.48731883e-06  5.59168460e-01 
 8.00312135e-08  1.77779664e-06  5.59168516e-01 
 8.00525352e-08  3.60557345e-07  5.59168586e-01 
 8.00675167e-08  5.72228326e-06  5.59168996e-01 
 8.00867654e-08  8.98648855e-06  5.59169492e-01 
 8.01000000e-08 -2.28338770e-05  5.59169419e-01 
 8.01020692e-08 -5.21170951e-05  5.59169372e-01 
 8.01062075e-08 -1.68796253e-04  5.59168882e-01 
 8.01144842e-08 -3.61355860e-04  5.59167629e-01 
 8.01257101e-08 -1.53126263e-04  5.59166895e-01 
 8.01348987e-08  6.14418028e-04  5.59167291e-01 
 8.01437736e-08  1.31315489e-03  5.59167851e-01 
 8.01535942e-08  1.24995947e-03  5.59168037e-01 
 8.01628512e-08  5.47053143e-04  5.59167778e-01 
 8.01728818e-08 -3.09015875e-04  5.59167550e-01 
 8.01827743e-08 -8.11369853e-04  5.59167729e-01 
 8.01901420e-08 -8.10081223e-04  5.59168769e-01 
 8.01972577e-08 -6.05113344e-04  5.59171055e-01 
 8.02055974e-08 -3.07178709e-04  5.59172133e-01 
 8.02134701e-08 -1.64490129e-04  5.59170078e-01 
 8.02221657e-08 -1.41923097e-04  5.59158447e-01 
 8.02313711e-08 -1.34885944e-04  5.59139157e-01 
 8.02394372e-08 -1.05450174e-04  5.59126612e-01 
 8.02476187e-08 -6.32764025e-05  5.59182032e-01 
 8.02555065e-08 -3.24950141e-05  5.59316372e-01 
 8.02641270e-08 -1.61905294e-05  5.59484185e-01 
 8.02731024e-08 -1.04858807e-05  5.59604284e-01 
 8.02829730e-08 -5.68223533e-06  5.59355897e-01 
 8.02936801e-08 -1.10827441e-06  5.58271654e-01 
 8.03039348e-08  8.30353233e-07  5.56881925e-01 
 8.03145089e-08  8.94698474e-07  5.55490389e-01 
 8.03258794e-08  3.91593467e-07  5.54354261e-01 
 8.03376794e-08 -4.96754950e-07  5.53973165e-01 
 8.03484324e-08 -7.65890491e-07  5.54196422e-01 
 8.03585518e-08 -1.04220582e-06  5.54599223e-01 
 8.03705327e-08 -4.65325737e-07  5.55080129e-01 
 8.03795559e-08  1.81318031e-06  5.55409184e-01 
 8.03907169e-08  2.32163539e-06  5.55779805e-01 
 8.04033751e-08  4.24014489e-07  5.56191002e-01 
 8.04146979e-08  1.04617734e-05  5.56814596e-01 
 8.04284423e-08  1.30126602e-05  5.58063688e-01 
 8.04421290e-08 -2.20101744e-05  5.58816926e-01 
 8.04520676e-08 -1.86437632e-04  5.56684860e-01 
 8.04637767e-08 -3.90882487e-04  5.50518355e-01 
 8.04728436e-08  1.37098386e-04  5.44825193e-01 
 8.04803836e-08  2.25241897e-03  5.40130032e-01 
 8.04892474e-08  4.42683684e-03  5.35421779e-01 
 8.04974731e-08  3.60840967e-03  5.32452611e-01 
 8.05062366e-08 -6.96341357e-03  5.31304953e-01 
 8.05151249e-08 -2.62728316e-02  5.32084573e-01 
 8.05251812e-08 -5.54835174e-02  5.34337219e-01 
 8.05345657e-08 -4.64733362e-02  5.36777074e-01 
 8.05442416e-08  9.89298850e-02  5.38902940e-01 
 8.05542841e-08  3.82443547e-01  5.40378063e-01 
 8.05626709e-08  6.52894792e-01  5.41103621e-01 
 8.05720598e-08  9.00841386e-01  5.41474048e-01 
 8.05825265e-08  1.06197270e+00  5.41436793e-01 
 8.05941013e-08  1.12978916e+00  5.41167191e-01 
 8.06035020e-08  1.14781439e+00  5.42279196e-01 
 8.06120157e-08  1.15487425e+00  5.45173168e-01 
 8.06216768e-08  1.16602745e+00  5.49854555e-01 
 8.06327243e-08  1.18194323e+00  5.55564357e-01 
 8.06439365e-08  1.19376644e+00  5.60590554e-01 
 8.06576705e-08  1.20016948e+00  5.65308838e-01 
 8.06736675e-08  1.20158915e+00  5.68836223e-01 
 8.06891690e-08  1.20102061e+00  5.70801436e-01 
 8.07036020e-08  1.20041399e+00  5.72140927e-01 
 8.07198249e-08  1.20007267e+00  5.73469130e-01 
 8.07298990e-08  1.20000220e+00  5.73404218e-01 
 8.07439153e-08  1.19998165e+00  5.71793841e-01 
 8.07575550e-08  1.19998790e+00  5.69494856e-01 
 8.07720782e-08  1.19999499e+00  5.66868740e-01 
 8.07900938e-08  1.19999902e+00  5.63556536e-01 
 8.08167224e-08  1.20000057e+00  5.58618445e-01 
 8.08556566e-08  1.20000035e+00  5.51572370e-01 
 8.09100608e-08  1.19999992e+00  5.42765363e-01 
 8.09758788e-08  1.19999987e+00  5.34716371e-01 
 8.10439408e-08  1.19999990e+00  5.30035164e-01 
 8.11262112e-08  1.19999991e+00  5.29161163e-01 
 8.12179398e-08  1.19999990e+00  5.32940841e-01 
 8.13145380e-08  1.19999990e+00  5.40296749e-01 
 8.14103368e-08  1.19999991e+00  5.49299135e-01 
 8.15103368e-08  1.19999991e+00  5.59271785e-01 
 8.16103368e-08  1.19999991e+00  5.69143955e-01 
 8.17103368e-08  1.19999991e+00  5.78586862e-01 
 8.18103368e-08  1.19999991e+00  5.87475076e-01 
 8.19103368e-08  1.19999991e+00  5.95783094e-01 
 8.20103368e-08  1.19999991e+00  6.03528198e-01 
 8.21103368e-08  1.19999991e+00  6.10742730e-01 
 8.22103368e-08  1.19999991e+00  6.17462199e-01 
 8.23103368e-08  1.19999991e+00  6.23720910e-01 
 8.24103368e-08  1.19999991e+00  6.29550754e-01 
 8.25103368e-08  1.19999991e+00  6.34981152e-01 
 8.26103368e-08  1.19999991e+00  6.40039299e-01 
 8.27103368e-08  1.19999991e+00  6.44750435e-01 
 8.28103368e-08  1.19999991e+00  6.49138059e-01 
 8.29103368e-08  1.19999991e+00  6.53224086e-01 
 8.30103368e-08  1.19999991e+00  6.57028981e-01 
 8.31103368e-08  1.19999991e+00  6.60571850e-01 
 8.32103368e-08  1.19999991e+00  6.63870537e-01 
 8.33103368e-08  1.19999991e+00  6.66941700e-01 
 8.34103368e-08  1.19999991e+00  6.69800887e-01 
 8.35103368e-08  1.19999991e+00  6.72462606e-01 
 8.36103368e-08  1.19999991e+00  6.74940392e-01 
 8.37103368e-08  1.19999991e+00  6.77246867e-01 
 8.38103368e-08  1.19999991e+00  6.79393802e-01 
 8.39103368e-08  1.19999991e+00  6.81392171e-01 
 8.40103368e-08  1.19999991e+00  6.83252201e-01 
 8.41103368e-08  1.19999991e+00  6.84983426e-01 
 8.42103368e-08  1.19999991e+00  6.86594729e-01 
 8.43103368e-08  1.19999991e+00  6.88094385e-01 
 8.44103368e-08  1.19999991e+00  6.89490105e-01 
 8.45103368e-08  1.19999991e+00  6.90789071e-01 
 8.46103368e-08  1.19999991e+00  6.91997972e-01 
 8.47103368e-08  1.19999991e+00  6.93123036e-01 
 8.48103368e-08  1.19999991e+00  6.94170066e-01 
 8.49103368e-08  1.19999991e+00  6.95144463e-01 
 8.50103368e-08  1.19999991e+00  6.96051257e-01 
 8.51103368e-08  1.19999992e+00  6.96895130e-01 
 8.52103368e-08  1.19999992e+00  6.97680441e-01 
 8.53103368e-08  1.19999992e+00  6.98411250e-01 
 8.54103368e-08  1.19999992e+00  6.99091335e-01 
 8.55103368e-08  1.19999992e+00  6.99724211e-01 
 8.56103368e-08  1.19999992e+00  7.00313153e-01 
 8.57103368e-08  1.19999992e+00  7.00861209e-01 
 8.58103368e-08  1.19999992e+00  7.01371234e-01 
 8.59103368e-08  1.19999992e+00  7.01845844e-01 
 8.60103368e-08  1.19999992e+00  7.02287492e-01 
 8.61103368e-08  1.19999992e+00  7.02698468e-01 
 8.62103368e-08  1.19999992e+00  7.03080902e-01 
 8.63103368e-08  1.19999992e+00  7.03436776e-01 
 8.64103368e-08  1.19999992e+00  7.03767934e-01 
 8.65103368e-08  1.19999992e+00  7.04076092e-01 
 8.66103368e-08  1.19999992e+00  7.04362847e-01 
 8.67103368e-08  1.19999992e+00  7.04629684e-01 
 8.68103368e-08  1.19999992e+00  7.04877987e-01 
 8.69103368e-08  1.19999992e+00  7.05109041e-01 
 8.70103368e-08  1.19999992e+00  7.05324044e-01 
